plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
GAO20230505t170030p0000-A,41.344502873178925,-88.1035917513758,2023-05-05T17:00:30+00,Solid Waste (6A),CH4,mf,"[-88.10842508471454, 41.34251790753745, -88.09675039343716, 41.3512823741267]",GAO,2023-06-12 17:26:31.340360+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t170030p0000-A/GAO20230505t170030p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=N5EW7CpYs5rjiG26kuSJ2mtOSEc%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t170030p0000-A/GAO20230505t170030p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=6J5BVX8%2B8lrMiUFLVQ%2FFBsEzybc%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t170030p0000-A/GAO20230505t170030p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=6LWxL0Gmx1tWCNDbI1zlZ2FTX2o%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t170030p0000-A/GAO20230505t170030p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=avVFAlfPCvKAMQACBasxYemQ3dg%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t170030p0000-A/GAO20230505t170030p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ZVNFCkU6cK3jTNW8oexqhaIg7AA%3D&Expires=1714941688
GAO20230505t164817p0000-A,40.94381011786572,-88.6542739012311,2023-05-05T16:48:17+00,Solid Waste (6A),CH4,mf,"[-88.6621806859191, 40.94143517079192, -88.64647255726992, 40.953254770221044]",GAO,2023-06-12 17:31:16.924685+00:00,33.29719825738173,3.25916419259305,8.1875,0.316650390625,183.5833282470703,5.628959655761719,hrrr,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t164817p0000-A/GAO20230505t164817p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=CF9sU69546ZQ9Uxst1aaBTa7e8o%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t164817p0000-A/GAO20230505t164817p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=83FYY8ZeLpirG%2BfyE1JXZLWWIY4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t164817p0000-A/GAO20230505t164817p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=CzZTEo6CyRsTdKXOYksrSYqTbTw%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t164817p0000-A/GAO20230505t164817p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=V%2BiVTgvE0hMdUM6%2B2konTn5reuY%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t164817p0000-A/GAO20230505t164817p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=axLtJgxNlxMbn%2FkytTUCTQevh2Y%3D&Expires=1714941688
GAO20230505t150400p0000-A,42.85129958047088,-88.06550921116936,2023-05-05T15:04:00+00,Solid Waste (6A),CH4,mf,"[-88.06865307558299, 42.849515044952916, -88.06172613967406, 42.85463820486522]",GAO,2023-06-12 17:36:20.736214+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-A/GAO20230505t150400p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=epGoMRYsXuEzwyMvq2mHx4quPgk%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-A/GAO20230505t150400p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Mj%2F30q51rHCnp2fPHhVgh5bK9O4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-A/GAO20230505t150400p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=CnDvInW4sBTEtcSg34FjnVKt7MA%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-A/GAO20230505t150400p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=%2FUUFmoelvFAdwIaXMcgB4RVJ0Ao%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-A/GAO20230505t150400p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=LbW2yIADdzBC6zNg3a6h02CH8p8%3D&Expires=1714941688
GAO20230505t150400p0000-B,42.84694838719136,-88.0782272331729,2023-05-05T15:04:00+00,Solid Waste (6A),CH4,mf,"[-88.08167976208394, 42.84552187822971, -88.07469212011871, 42.850644933683554]",GAO,2023-06-12 17:36:12.721809+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-B/GAO20230505t150400p0000-B_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Za3KUeJO7Oe5YnGP9FcPse38Jf8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-B/GAO20230505t150400p0000-B_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=mCAj11bGoL97dX8PN5aBvFml254%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-B/GAO20230505t150400p0000-B_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=6HNh%2BNU%2Be4htFX%2FQmBFhBOKvlv8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-B/GAO20230505t150400p0000-B_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=G7Nrd8ISJcvbhPonFucOOqg%2FuaM%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/05/GAO20230505t150400p0000-B/GAO20230505t150400p0000-B_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9UcnW%2FNzYuTk18Qjv2R7%2F00IYEI%3D&Expires=1714941688
GAO20230504t185257p0000-A,42.60117936555514,-88.04020662979272,2023-05-04T18:52:57+00,Solid Waste (6A),CH4,mf,"[-88.04272119631092, 42.59895257852043, -88.0357611469188, 42.60403078803918]",GAO,2023-06-12 17:42:17.536651+00:00,83.13934703126382,41.891638594478835,3.736328125,0.6943359375,215.24537658691406,9.8893461227417,hrrr,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t185257p0000-A/GAO20230504t185257p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=VubRmaBdLGl0hKM0vC6qbay%2Bguk%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t185257p0000-A/GAO20230504t185257p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9fxPsWDY6b2wD88%2B%2BStMvFB0ZC4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t185257p0000-A/GAO20230504t185257p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=OPNK1cEbmO83ABk3%2BGNfzmdQ7os%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t185257p0000-A/GAO20230504t185257p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=h2qPBOFyhThGkRLp9tzaOOZHFmY%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t185257p0000-A/GAO20230504t185257p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=czxBhtBdtXn42jhPX916mNbAMTg%3D&Expires=1714941688
GAO20230504t184132p0000-A,42.32358881515225,-88.02305600422775,2023-05-04T18:41:32+00,Solid Waste (6A),CH4,mf,"[-88.02716053581399, 42.321146454156256, -88.01822475631405, 42.32775306762004]",GAO,2023-06-12 17:46:46.474918+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t184132p0000-A/GAO20230504t184132p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9M5vGAe9MlkH8qklC5wZ0vLOC4I%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t184132p0000-A/GAO20230504t184132p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=0qdURnPnpRA8FM7HBP8EnsYwVuE%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t184132p0000-A/GAO20230504t184132p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Dyj%2BKehnKlLzRyCGU0YaYIt5bUI%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t184132p0000-A/GAO20230504t184132p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Wnmv1jSGLWQOUh8jWGRhpkGYRm4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t184132p0000-A/GAO20230504t184132p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=mSPjHenZdoMVCsGYZnh3R7bH14M%3D&Expires=1714941688
GAO20230504t180217p0000-A,41.632165206410775,-85.97732614844325,2023-05-04T18:02:17+00,Solid Waste (6A),CH4,mf,"[-85.9822281158375, 41.630797606926876, -85.97453006630496, 41.63659613665787]",GAO,2023-06-12 18:37:46.141247+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-A/GAO20230504t180217p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ZHYFxImGhODzHNhodicHmI9l%2BpM%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-A/GAO20230504t180217p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=cYE7ahVaZHsKkG84Bz%2F2l3MMzcU%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-A/GAO20230504t180217p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=WLn1zwhNpiK4%2BEG5NcRBFxJKbWk%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-A/GAO20230504t180217p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=jG5HL7fffbgCJgXHz6fmVrkSHqI%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-A/GAO20230504t180217p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=V%2F7MCUWmc0%2B6UyOi%2BJsIu6%2FpOqM%3D&Expires=1714941688
GAO20230504t180217p0000-B,41.63138243134969,-85.9752911958633,2023-05-04T18:02:17+00,Solid Waste (6A),CH4,mf,"[-85.97841168599805, 41.62927689275644, -85.97161582402168, 41.63440126796057]",GAO,2023-06-12 18:39:23.377313+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-B/GAO20230504t180217p0000-B_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Sr7HZB2%2BMBy6x6l%2Bi4MLmyRTG80%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-B/GAO20230504t180217p0000-B_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=jG%2FqPfLzQF0I9BoeUVbXVfF1x4Q%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-B/GAO20230504t180217p0000-B_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=XcZKfaMtFTQypV928i67Kd93%2BeA%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-B/GAO20230504t180217p0000-B_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=g4I3tYE%2Buf9Q5A9HFB3oC%2FKUzv8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-B/GAO20230504t180217p0000-B_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=g9ohEDAUJY3vo06tBBHghfjiOfo%3D&Expires=1714941688
GAO20230504t180217p0000-C,41.49632611929417,-86.17084831125808,2023-05-04T18:02:17+00,Solid Waste (6A),CH4,mf,"[-86.17509694068168, 41.49403963588332, -86.16633453878325, 41.50060255836588]",GAO,2023-06-12 18:40:18.534418+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-C/GAO20230504t180217p0000-C_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=B5e%2Bx3h2g84G7lNozb3e8VISDw0%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-C/GAO20230504t180217p0000-C_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=7GshdhRCq4sRBN9%2FmA0h8m2VEKQ%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-C/GAO20230504t180217p0000-C_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=opSf1SxyxBJ7qaTgynsh4sgW1vA%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-C/GAO20230504t180217p0000-C_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=m%2By0XJkvyta%2Fr9zj%2BfFElHfhR%2BU%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-C/GAO20230504t180217p0000-C_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=un8fWSpR02%2F5vMSzo8q5y0r7uNI%3D&Expires=1714941688
GAO20230504t180217p0000-D,41.617073929609234,-85.97120764477805,2023-05-04T18:02:17+00,Solid Waste (6A),CH4,mf,"[-85.97447673674411, 41.616226757203044, -85.96756198481324, 41.62144103681031]",GAO,2023-06-12 18:39:00.630431+00:00,46.712419529555206,17.04266494206289,0.77587890625,0.16943359375,226.8773193359375,73.5886001586914,hrrr,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-D/GAO20230504t180217p0000-D_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=8za1b875YCREA0DQxyJ8bWa9gTM%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-D/GAO20230504t180217p0000-D_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=EZufyYOvWYOh7r%2Bl%2B0aYlLPubpE%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-D/GAO20230504t180217p0000-D_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=HPnFqjTSvQY1hZqdLcqj0mhZsoI%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-D/GAO20230504t180217p0000-D_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=uHAQxdKFFG4Asuog9SK8oHRhHn8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t180217p0000-D/GAO20230504t180217p0000-D_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=hKS7pxhXExxx91kKjclBaDt5em4%3D&Expires=1714941688
GAO20230504t174647p0000-A,40.88732885757241,-86.69678191208685,2023-05-04T17:46:47+00,Solid Waste (6A),CH4,mf,"[-86.70024378463464, 40.881297610511986, -86.67568311671653, 40.89986451966647]",GAO,2023-06-14 15:33:29.875352+00:00,200.77406431990235,148.99081291758324,0.720703125,0.51708984375,171.96990966796875,100.81812286376953,hrrr,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t174647p0000-A/GAO20230504t174647p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9MkBPB06VciQPIoZFdul5qS2uCc%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t174647p0000-A/GAO20230504t174647p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=TTplkDFyVvgUj2lfS%2FY8Hn0zmu8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t174647p0000-A/GAO20230504t174647p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=yp3ONU5tez%2B4jp6M8aw5vc6zDBY%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t174647p0000-A/GAO20230504t174647p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=vCJA%2Fkq%2Fzkd7cmW458EX3H8U41s%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t174647p0000-A/GAO20230504t174647p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=zUx7uBUBupCpEAzIEtninQP6VYc%3D&Expires=1714941688
GAO20230504t173537p0000-A,40.937528004374286,-87.33858993930808,2023-05-04T17:35:37+00,Solid Waste (6A),CH4,mf,"[-87.3417788759342, 40.935544133634366, -87.33505445811846, 40.94062388057228]",GAO,2023-06-14 15:41:11.264952+00:00,104.41203658175623,59.56810475273591,1.7431640625,0.625,190.6458282470703,21.409740447998047,hrrr,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-A/GAO20230504t173537p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=mw%2Ff98s0HeO97KCidEm6TcRKpnE%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-A/GAO20230504t173537p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=inPDSvZENJ2PJ%2BR%2FPGUs%2FJkL1Q8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-A/GAO20230504t173537p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=D5tUkhRw8wpfRsyQVB327ji96L8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-A/GAO20230504t173537p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=vXabJ9ZJKz8b7h5iSTEfLYtLk0A%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-A/GAO20230504t173537p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=GYiF0uAZcHqMXImNtg9l4T56RdA%3D&Expires=1714941688
GAO20230504t173537p0000-B,40.93900952395765,-87.34174304370316,2023-05-04T17:35:37+00,Solid Waste (6A),CH4,mf,"[-87.34505335733301, 40.93693075541527, -87.33826903093137, 40.94205564904643]",GAO,2023-06-14 15:41:14.915298+00:00,193.8313877113729,88.31915565705367,1.7431640625,0.625,190.6458282470703,21.409740447998047,hrrr,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-B/GAO20230504t173537p0000-B_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=DjJyHPq3b8dYy2WF0CnD7o6fU2Y%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-B/GAO20230504t173537p0000-B_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=%2FZWlSvsCSzdZuhLxG5%2FVamgfGm8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-B/GAO20230504t173537p0000-B_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=OSV5p5TJKaX3U3NLnIFhOmE27oQ%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-B/GAO20230504t173537p0000-B_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ElW4dyT1hNv1fzYsdKOuAGiw%2FRw%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/05/04/GAO20230504t173537p0000-B/GAO20230504t173537p0000-B_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=xgFLMZ7yXBX5kuuYPN9ICdrjRlQ%3D&Expires=1714941688
